name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual76	3	1.99	43	0	1	0	0	99	1	0
playerVirtual77	3	1.99	42	0	1	0	0	99	1	0
playerVirtual78	3	1.99	41	0	1	0	0	99	1	0
playerVirtual79	3	0	40	0	0	0	0	99	1	0
playerVirtual80	3	0	39	0	0	0	0	99	1	0
playerVirtual81	3	0	38	0	0	0	0	99	1	0
playerVirtual82	3	0	37	0	0	0	0	99	1	0
playerVirtual83	3	0	36	0	0	0	0	99	1	0
playerVirtual84	3	0	35	0	0	0	0	99	1	0
playerVirtual85	3	0	34	0	0	0	0	99	1	0
playerVirtual86	3	0	33	0	0	0	0	99	1	0
playerVirtual87	3	0	33	0	0	0	0	99	1	0
playerVirtual88	3	0	31	0	0	0	0	99	1	0
playerVirtual89	3	0	31	0	0	0	0	99	1	0
playerVirtual90	3	0	29	0	0	0	0	99	1	0
playerVirtual91	3	0	28	0	0	0	0	99	1	0
playerVirtual92	3	0	28	0	0	0	0	99	1	0
playerVirtual93	3	0	27	0	0	0	0	99	1	0
playerVirtual94	3	0	26	0	0	0	0	99	1	0
playerVirtual95	3	0	25	0	0	0	0	99	1	0
playerVirtual96	3	0	23	0	0	0	0	99	1	0
playerVirtual97	3	0	23	0	0	0	0	99	1	0
playerVirtual98	3	0	22	0	0	0	0	99	1	0
playerVirtual99	3	0	21	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	17.26	57	1	15	7	0	9	1	0
playerVirtual2	1	9.29	57	1	10	2	0	4	1	0
playerVirtual3	1	15.94	57	1	12	3	0	6	1	0
playerVirtual4	1	13.28	61	1	14	4	0	6	1	0
playerVirtual5	1	17.26	57	1	13	5	0	6	1	0
playerVirtual6	1	7.3	71	1	5	2	0	2	1	0
playerVirtual7	3	1.99	110	1	2	2	0	2	1	0
playerVirtual9	1	12.61	56	1	8	5	0	5	1	0
playerVirtual0	1	7.3	75	1	7	2	0	4	1	0
playerVirtual10	1	14.61	59	1	17	0	0	99	1	0
playerVirtual11	1	7.97	56	1	14	0	0	99	1	0
playerVirtual12	1	15.27	57	1	14	0	0	99	1	0
playerVirtual13	1	11.29	60	1	12	0	0	99	1	0
playerVirtual14	1	13.94	56	1	10	0	0	99	1	0
playerVirtual15	1	8.64	58	1	10	0	0	99	1	0
playerVirtual16	1	11.95	56	1	8	0	0	99	1	0
playerVirtual17	1	11.95	56	1	8	0	0	99	1	0
playerVirtual18	1	7.3	57	1	7	0	0	99	1	0
playerVirtual19	1	9.29	53	1	7	0	0	99	1	0
playerVirtual20	1	7.97	59	1	7	0	0	99	1	0
playerVirtual21	1	10.62	55	1	6	0	0	99	1	0
playerVirtual22	1	8.63	56	1	6	0	0	99	1	0
playerVirtual23	1	9.29	55	1	6	0	0	99	1	0
playerVirtual24	1	7.96	59	1	6	0	0	99	1	0
playerVirtual25	1	9.29	53	1	6	0	0	99	1	0
playerVirtual26	1	9.29	57	1	6	0	0	99	1	0
playerVirtual27	1	7.96	57	1	5	0	0	99	1	0
playerVirtual28	1	9.29	53	1	5	0	0	99	1	0
playerVirtual29	2	4.65	92	1	5	0	0	99	1	0
playerVirtual30	2	4.65	90	1	5	0	0	99	1	0
playerVirtual31	1	7.3	56	1	5	0	0	99	1	0
playerVirtual32	1	6.64	51	1	4	0	0	99	1	0
playerVirtual33	1	7.3	54	1	4	0	0	99	1	0
playerVirtual34	1	6.64	51	1	4	0	0	99	1	0
playerVirtual35	2	4.65	85	1	4	0	0	99	1	0
playerVirtual36	1	7.96	52	1	4	0	0	99	1	0
playerVirtual37	1	7.3	51	1	4	0	0	99	1	0
playerVirtual38	1	5.97	58	1	4	0	0	99	1	0
playerVirtual39	1	7.3	50	1	4	0	0	99	1	0
playerVirtual40	2	4.65	80	1	3	0	0	99	1	0
playerVirtual41	2	3.98	79	1	4	0	0	99	1	0
playerVirtual42	2	3.98	78	1	3	0	0	99	1	0
playerVirtual43	3	1.33	77	1	3	0	0	99	1	0
playerVirtual44	2	4.65	76	1	3	0	0	99	1	0
playerVirtual45	1	5.97	49	1	3	0	0	99	1	0
playerVirtual46	1	5.31	48	1	3	0	0	99	1	0
playerVirtual47	1	5.97	48	1	3	0	0	99	1	0
playerVirtual48	1	5.97	49	1	3	0	0	99	1	0
playerVirtual49	2	4.65	71	1	3	0	0	99	1	0
playerVirtual50	1	5.31	49	1	3	0	0	99	1	0
playerVirtual51	2	3.32	69	1	2	0	0	99	1	0
playerVirtual52	2	3.98	68	1	2	0	0	99	1	0
playerVirtual53	2	2.66	67	1	2	0	0	99	1	0
playerVirtual54	3	1.99	66	1	2	0	0	99	1	0
playerVirtual55	2	3.98	65	1	2	0	0	99	1	0
playerVirtual56	3	1.99	64	1	2	0	0	99	1	0
playerVirtual57	2	3.32	63	1	2	0	0	99	1	0
playerVirtual58	2	3.98	62	1	2	0	0	99	1	0
playerVirtual59	2	3.98	61	1	2	0	0	99	1	0
playerVirtual60	3	1.99	60	1	2	0	0	99	1	0
playerVirtual61	3	1.99	59	1	1	0	0	99	1	0
playerVirtual62	3	0	58	1	1	0	0	99	1	0
playerVirtual63	3	1.99	57	1	1	0	0	99	1	0
playerVirtual64	3	0	56	1	1	0	0	99	1	0
playerVirtual65	3	1.99	55	1	1	0	0	99	1	0
playerVirtual66	3	1.99	54	0	1	0	0	99	1	0
playerVirtual67	3	1.33	53	0	1	0	0	99	1	0
playerVirtual68	3	1.33	52	0	1	0	0	99	1	0
playerVirtual69	3	0	51	0	1	0	0	99	1	0
playerVirtual70	3	1.99	50	0	1	0	0	99	1	0
playerVirtual71	3	1.99	49	0	1	0	0	99	1	0
playerVirtual72	3	1.99	48	0	1	0	0	99	1	0
playerVirtual73	3	1.99	47	0	1	0	0	99	1	0
playerVirtual74	3	1.99	46	0	1	0	0	99	1	0
playerVirtual75	3	1.99	45	0	1	0	0	99	1	0
playerVirtual76	3	1.99	44	0	1	0	0	99	1	0
playerVirtual77	3	1.99	43	0	1	0	0	99	1	0
playerVirtual78	3	1.99	42	0	1	0	0	99	1	0
playerVirtual79	3	0	41	0	0	0	0	99	1	0
playerVirtual80	3	0	40	0	0	0	0	99	1	0
playerVirtual81	3	0	39	0	0	0	0	99	1	0
playerVirtual82	3	0	38	0	0	0	0	99	1	0
playerVirtual83	3	0	37	0	0	0	0	99	1	0
playerVirtual84	3	0	36	0	0	0	0	99	1	0
playerVirtual85	3	0	35	0	0	0	0	99	1	0
playerVirtual86	3	0	34	0	0	0	0	99	1	0
playerVirtual87	3	0	34	0	0	0	0	99	1	0
playerVirtual88	3	0	32	0	0	0	0	99	1	0
playerVirtual89	3	0	32	0	0	0	0	99	1	0
playerVirtual90	3	0	30	0	0	0	0	99	1	0
playerVirtual91	3	0	29	0	0	0	0	99	1	0
playerVirtual92	3	0	29	0	0	0	0	99	1	0
playerVirtual93	3	0	28	0	0	0	0	99	1	0
playerVirtual94	3	0	27	0	0	0	0	99	1	0
playerVirtual95	3	0	26	0	0	0	0	99	1	0
playerVirtual96	3	0	24	0	0	0	0	99	1	0
playerVirtual97	3	0	24	0	0	0	0	99	1	0
playerVirtual98	3	0	23	0	0	0	0	99	1	0
playerVirtual99	3	0	22	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	17.26	57	1	15	7	0	9	1	0
playerVirtual2	1	9.29	57	1	10	2	0	4	1	0
playerVirtual3	1	15.94	57	1	12	3	0	6	1	0
playerVirtual4	1	13.28	61	1	14	4	0	6	1	0
playerVirtual5	1	17.26	57	1	13	5	0	6	1	0
playerVirtual6	1	7.3	71	1	5	2	0	2	1	0
playerVirtual7	3	1.99	111	1	2	2	0	2	1	0
playerVirtual9	1	12.61	56	1	8	5	0	5	1	0
playerVirtual0	1	7.3	75	1	7	2	0	4	1	0
playerVirtual10	1	14.61	59	1	17	0	0	99	1	0
playerVirtual11	1	7.97	56	1	14	0	0	99	1	0
playerVirtual12	1	15.27	57	1	14	0	0	99	1	0
playerVirtual13	1	11.29	60	1	12	0	0	99	1	0
playerVirtual14	1	13.94	56	1	10	0	0	99	1	0
playerVirtual15	1	8.64	58	1	10	0	0	99	1	0
playerVirtual16	1	11.95	56	1	8	0	0	99	1	0
playerVirtual17	1	11.95	56	1	8	0	0	99	1	0
playerVirtual18	1	7.3	57	1	7	0	0	99	1	0
playerVirtual19	1	9.29	53	1	7	0	0	99	1	0
playerVirtual20	1	7.97	59	1	7	0	0	99	1	0
playerVirtual21	1	10.62	55	1	6	0	0	99	1	0
playerVirtual22	1	8.63	56	1	6	0	0	99	1	0
playerVirtual23	1	9.29	55	1	6	0	0	99	1	0
playerVirtual24	1	7.96	59	1	6	0	0	99	1	0
playerVirtual25	1	9.29	53	1	6	0	0	99	1	0
playerVirtual26	1	9.29	57	1	6	0	0	99	1	0
playerVirtual27	1	7.96	57	1	5	0	0	99	1	0
playerVirtual28	1	9.29	53	1	5	0	0	99	1	0
playerVirtual29	2	4.65	93	1	5	0	0	99	1	0
playerVirtual30	2	4.65	91	1	5	0	0	99	1	0
playerVirtual31	1	7.3	56	1	5	0	0	99	1	0
playerVirtual32	1	6.64	51	1	4	0	0	99	1	0
playerVirtual33	1	7.3	54	1	4	0	0	99	1	0
playerVirtual34	1	6.64	51	1	4	0	0	99	1	0
playerVirtual35	2	4.65	86	1	4	0	0	99	1	0
playerVirtual36	1	7.96	52	1	4	0	0	99	1	0
playerVirtual37	1	7.3	51	1	4	0	0	99	1	0
playerVirtual38	1	5.97	58	1	4	0	0	99	1	0
playerVirtual39	1	7.3	50	1	4	0	0	99	1	0
playerVirtual40	2	4.65	81	1	3	0	0	99	1	0
playerVirtual41	2	3.98	80	1	4	0	0	99	1	0
playerVirtual42	2	3.98	79	1	3	0	0	99	1	0
playerVirtual43	3	1.33	78	1	3	0	0	99	1	0
playerVirtual44	2	4.65	77	1	3	0	0	99	1	0
playerVirtual45	1	5.97	49	1	3	0	0	99	1	0
playerVirtual46	1	5.31	48	1	3	0	0	99	1	0
playerVirtual47	1	5.97	48	1	3	0	0	99	1	0
playerVirtual48	1	5.97	49	1	3	0	0	99	1	0
playerVirtual49	2	4.65	72	1	3	0	0	99	1	0
playerVirtual50	1	5.31	49	1	3	0	0	99	1	0
playerVirtual51	2	3.32	70	1	2	0	0	99	1	0
playerVirtual52	2	3.98	69	1	2	0	0	99	1	0
playerVirtual53	2	2.66	68	1	2	0	0	99	1	0
playerVirtual54	3	1.99	67	1	2	0	0	99	1	0
playerVirtual55	2	3.98	66	1	2	0	0	99	1	0
playerVirtual56	3	1.99	65	1	2	0	0	99	1	0
playerVirtual57	2	3.32	64	1	2	0	0	99	1	0
playerVirtual58	2	3.98	63	1	2	0	0	99	1	0
playerVirtual59	2	3.98	62	1	2	0	0	99	1	0
playerVirtual60	3	1.99	61	1	2	0	0	99	1	0
playerVirtual61	3	1.99	60	1	1	0	0	99	1	0
playerVirtual62	3	0	59	1	1	0	0	99	1	0
playerVirtual63	3	1.99	58	1	1	0	0	99	1	0
playerVirtual64	3	0	57	1	1	0	0	99	1	0
playerVirtual65	3	1.99	56	1	1	0	0	99	1	0
playerVirtual66	3	1.99	55	0	1	0	0	99	1	0
playerVirtual67	3	1.33	54	0	1	0	0	99	1	0
playerVirtual68	3	1.33	53	0	1	0	0	99	1	0
playerVirtual69	3	0	52	0	1	0	0	99	1	0
playerVirtual70	3	1.99	51	0	1	0	0	99	1	0
playerVirtual71	3	1.99	50	0	1	0	0	99	1	0
playerVirtual72	3	1.99	49	0	1	0	0	99	1	0
playerVirtual73	3	1.99	48	0	1	0	0	99	1	0
playerVirtual74	3	1.99	47	0	1	0	0	99	1	0
playerVirtual75	3	1.99	46	0	1	0	0	99	1	0
playerVirtual76	3	1.99	45	0	1	0	0	99	1	0
playerVirtual77	3	1.99	44	0	1	0	0	99	1	0
playerVirtual78	3	1.99	43	0	1	0	0	99	1	0
playerVirtual79	3	0	42	0	0	0	0	99	1	0
playerVirtual80	3	0	41	0	0	0	0	99	1	0
playerVirtual81	3	0	40	0	0	0	0	99	1	0
playerVirtual82	3	0	39	0	0	0	0	99	1	0
playerVirtual83	3	0	38	0	0	0	0	99	1	0
playerVirtual84	3	0	37	0	0	0	0	99	1	0
playerVirtual85	3	0	36	0	0	0	0	99	1	0
playerVirtual86	3	0	35	0	0	0	0	99	1	0
playerVirtual87	3	0	35	0	0	0	0	99	1	0
playerVirtual88	3	0	33	0	0	0	0	99	1	0
playerVirtual89	3	0	33	0	0	0	0	99	1	0
playerVirtual90	3	0	31	0	0	0	0	99	1	0
playerVirtual91	3	0	30	0	0	0	0	99	1	0
playerVirtual92	3	0	30	0	0	0	0	99	1	0
playerVirtual93	3	0	29	0	0	0	0	99	1	0
playerVirtual94	3	0	28	0	0	0	0	99	1	0
playerVirtual95	3	0	27	0	0	0	0	99	1	0
playerVirtual96	3	0	25	0	0	0	0	99	1	0
playerVirtual97	3	0	25	0	0	0	0	99	1	0
playerVirtual98	3	0	24	0	0	0	0	99	1	0
playerVirtual99	3	0	23	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	17.26	58	1	15	7	0	9	1	0
playerVirtual2	1	9.29	58	1	10	2	0	4	1	0
playerVirtual3	1	15.94	58	1	12	3	0	6	1	0
playerVirtual4	1	13.28	62	1	14	4	0	6	1	0
playerVirtual5	1	17.26	58	1	13	5	0	6	1	0
playerVirtual6	1	7.3	72	1	5	2	0	2	1	0
playerVirtual7	3	1.99	112	1	2	2	0	2	1	0
playerVirtual9	1	12.61	57	1	8	5	0	5	1	0
playerVirtual0	1	7.3	76	1	7	2	0	4	1	0
playerVirtual10	1	14.61	60	1	17	0	0	99	1	0
playerVirtual11	1	7.97	57	1	14	0	0	99	1	0
playerVirtual12	1	15.27	58	1	14	0	0	99	1	0
playerVirtual13	1	11.29	61	1	12	0	0	99	1	0
playerVirtual14	1	13.94	57	1	10	0	0	99	1	0
playerVirtual15	1	8.64	59	1	10	0	0	99	1	0
playerVirtual16	1	11.95	57	1	8	0	0	99	1	0
playerVirtual17	1	11.95	57	1	8	0	0	99	1	0
playerVirtual18	1	7.3	58	1	7	0	0	99	1	0
playerVirtual19	1	9.29	54	1	7	0	0	99	1	0
playerVirtual20	1	7.97	60	1	7	0	0	99	1	0
playerVirtual21	1	10.62	56	1	6	0	0	99	1	0
playerVirtual22	1	8.63	57	1	6	0	0	99	1	0
playerVirtual23	1	9.29	56	1	6	0	0	99	1	0
playerVirtual24	1	7.96	60	1	6	0	0	99	1	0
playerVirtual25	1	9.29	54	1	6	0	0	99	1	0
playerVirtual26	1	9.29	58	1	6	0	0	99	1	0
playerVirtual27	1	7.96	58	1	5	0	0	99	1	0
playerVirtual28	1	9.29	54	1	5	0	0	99	1	0
playerVirtual29	2	4.65	94	1	5	0	0	99	1	0
playerVirtual30	2	4.65	92	1	5	0	0	99	1	0
playerVirtual31	1	7.3	57	1	5	0	0	99	1	0
playerVirtual32	1	6.64	52	1	4	0	0	99	1	0
playerVirtual33	1	7.3	55	1	4	0	0	99	1	0
playerVirtual34	1	6.64	52	1	4	0	0	99	1	0
playerVirtual35	2	4.65	87	1	4	0	0	99	1	0
playerVirtual36	1	7.96	53	1	4	0	0	99	1	0
playerVirtual37	1	7.3	52	1	4	0	0	99	1	0
playerVirtual38	1	5.97	59	1	4	0	0	99	1	0
playerVirtual39	1	7.3	51	1	4	0	0	99	1	0
playerVirtual40	2	4.65	82	1	3	0	0	99	1	0
playerVirtual41	2	3.98	81	1	4	0	0	99	1	0
playerVirtual42	2	3.98	80	1	3	0	0	99	1	0
playerVirtual43	3	1.33	79	1	3	0	0	99	1	0
playerVirtual44	2	4.65	78	1	3	0	0	99	1	0
playerVirtual45	1	5.97	50	1	3	0	0	99	1	0
playerVirtual46	1	5.31	49	1	3	0	0	99	1	0
playerVirtual47	1	5.97	49	1	3	0	0	99	1	0
playerVirtual48	1	5.97	50	1	3	0	0	99	1	0
playerVirtual49	2	4.65	73	1	3	0	0	99	1	0
playerVirtual50	1	5.31	50	1	3	0	0	99	1	0
playerVirtual51	2	3.32	71	1	2	0	0	99	1	0
playerVirtual52	2	3.98	70	1	2	0	0	99	1	0
playerVirtual53	2	2.66	69	1	2	0	0	99	1	0
playerVirtual54	3	1.99	68	1	2	0	0	99	1	0
playerVirtual55	2	3.98	67	1	2	0	0	99	1	0
playerVirtual56	3	1.99	66	1	2	0	0	99	1	0
playerVirtual57	2	3.32	65	1	2	0	0	99	1	0
playerVirtual58	2	3.98	64	1	2	0	0	99	1	0
playerVirtual59	2	3.98	63	1	2	0	0	99	1	0
playerVirtual60	3	1.99	62	1	2	0	0	99	1	0
playerVirtual61	3	1.99	61	1	1	0	0	99	1	0
playerVirtual62	3	0	60	1	1	0	0	99	1	0
playerVirtual63	3	1.99	59	1	1	0	0	99	1	0
playerVirtual64	3	0	58	1	1	0	0	99	1	0
playerVirtual65	3	1.99	57	1	1	0	0	99	1	0
playerVirtual66	3	1.99	56	0	1	0	0	99	1	0
playerVirtual67	3	1.33	55	0	1	0	0	99	1	0
playerVirtual68	3	1.33	54	0	1	0	0	99	1	0
playerVirtual69	3	0	53	0	1	0	0	99	1	0
playerVirtual70	3	1.99	52	0	1	0	0	99	1	0
playerVirtual71	3	1.99	51	0	1	0	0	99	1	0
playerVirtual72	3	1.99	50	0	1	0	0	99	1	0
playerVirtual73	3	1.99	49	0	1	0	0	99	1	0
playerVirtual74	3	1.99	48	0	1	0	0	99	1	0
playerVirtual75	3	1.99	47	0	1	0	0	99	1	0
playerVirtual76	3	1.99	46	0	1	0	0	99	1	0
playerVirtual77	3	1.99	45	0	1	0	0	99	1	0
playerVirtual78	3	1.99	44	0	1	0	0	99	1	0
playerVirtual79	3	0	43	0	0	0	0	99	1	0
playerVirtual80	3	0	42	0	0	0	0	99	1	0
playerVirtual81	3	0	41	0	0	0	0	99	1	0
playerVirtual82	3	0	40	0	0	0	0	99	1	0
playerVirtual83	3	0	39	0	0	0	0	99	1	0
playerVirtual84	3	0	38	0	0	0	0	99	1	0
playerVirtual85	3	0	37	0	0	0	0	99	1	0
playerVirtual86	3	0	36	0	0	0	0	99	1	0
playerVirtual87	3	0	36	0	0	0	0	99	1	0
playerVirtual88	3	0	34	0	0	0	0	99	1	0
playerVirtual89	3	0	34	0	0	0	0	99	1	0
playerVirtual90	3	0	32	0	0	0	0	99	1	0
playerVirtual91	3	0	31	0	0	0	0	99	1	0
playerVirtual92	3	0	31	0	0	0	0	99	1	0
playerVirtual93	3	0	30	0	0	0	0	99	1	0
playerVirtual94	3	0	29	0	0	0	0	99	1	0
playerVirtual95	3	0	28	0	0	0	0	99	1	0
playerVirtual96	3	0	26	0	0	0	0	99	1	0
playerVirtual97	3	0	26	0	0	0	0	99	1	0
playerVirtual98	3	0	25	0	0	0	0	99	1	0
playerVirtual99	3	0	24	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	17.26	58	1	15	7	0	9	1	0
playerVirtual2	1	9.29	58	1	10	2	0	4	1	0
playerVirtual3	1	15.94	58	1	12	3	0	6	1	0
playerVirtual4	1	13.28	62	1	14	4	0	6	1	0
playerVirtual5	1	17.26	58	1	13	5	0	6	1	0
playerVirtual6	1	7.3	72	1	5	2	0	2	1	0
playerVirtual7	3	1.99	113	1	2	2	0	2	1	0
playerVirtual9	1	12.61	57	1	8	5	0	5	1	0
playerVirtual0	1	7.3	76	1	7	2	0	4	1	0
playerVirtual10	1	14.61	60	1	17	0	0	99	1	0
playerVirtual11	1	7.97	57	1	14	0	0	99	1	0
playerVirtual12	1	15.27	58	1	14	0	0	99	1	0
playerVirtual13	1	11.29	61	1	12	0	0	99	1	0
playerVirtual14	1	13.94	57	1	10	0	0	99	1	0
playerVirtual15	1	8.64	59	1	10	0	0	99	1	0
playerVirtual16	1	11.95	57	1	8	0	0	99	1	0
playerVirtual17	1	11.95	57	1	8	0	0	99	1	0
playerVirtual18	1	7.3	58	1	7	0	0	99	1	0
playerVirtual19	1	9.29	54	1	7	0	0	99	1	0
playerVirtual20	1	7.97	60	1	7	0	0	99	1	0
playerVirtual21	1	10.62	56	1	6	0	0	99	1	0
playerVirtual22	1	8.63	57	1	6	0	0	99	1	0
playerVirtual23	1	9.29	56	1	6	0	0	99	1	0
playerVirtual24	1	7.96	60	1	6	0	0	99	1	0
playerVirtual25	1	9.29	54	1	6	0	0	99	1	0
playerVirtual26	1	9.29	58	1	6	0	0	99	1	0
playerVirtual27	1	7.96	58	1	5	0	0	99	1	0
playerVirtual28	1	9.29	54	1	5	0	0	99	1	0
playerVirtual29	2	4.65	95	1	5	0	0	99	1	0
playerVirtual30	2	4.65	93	1	5	0	0	99	1	0
playerVirtual31	1	7.3	57	1	5	0	0	99	1	0
playerVirtual32	1	6.64	52	1	4	0	0	99	1	0
playerVirtual33	1	7.3	55	1	4	0	0	99	1	0
playerVirtual34	1	6.64	52	1	4	0	0	99	1	0
playerVirtual35	2	4.65	88	1	4	0	0	99	1	0
playerVirtual36	1	7.96	53	1	4	0	0	99	1	0
playerVirtual37	1	7.3	52	1	4	0	0	99	1	0
playerVirtual38	1	5.97	59	1	4	0	0	99	1	0
playerVirtual39	1	7.3	51	1	4	0	0	99	1	0
playerVirtual40	2	4.65	83	1	3	0	0	99	1	0
playerVirtual41	2	3.98	82	1	4	0	0	99	1	0
playerVirtual42	2	3.98	81	1	3	0	0	99	1	0
playerVirtual43	3	1.33	80	1	3	0	0	99	1	0
playerVirtual44	2	4.65	79	1	3	0	0	99	1	0
playerVirtual45	1	5.97	50	1	3	0	0	99	1	0
playerVirtual46	1	5.31	49	1	3	0	0	99	1	0
playerVirtual47	1	5.97	49	1	3	0	0	99	1	0
playerVirtual48	1	5.97	50	1	3	0	0	99	1	0
playerVirtual49	2	4.65	74	1	3	0	0	99	1	0
playerVirtual50	1	5.31	50	1	3	0	0	99	1	0
playerVirtual51	2	3.32	72	1	2	0	0	99	1	0
playerVirtual52	2	3.98	71	1	2	0	0	99	1	0
playerVirtual53	2	2.66	70	1	2	0	0	99	1	0
playerVirtual54	3	1.99	69	1	2	0	0	99	1	0
playerVirtual55	2	3.98	68	1	2	0	0	99	1	0
playerVirtual56	3	1.99	67	1	2	0	0	99	1	0
playerVirtual57	2	3.32	66	1	2	0	0	99	1	0
playerVirtual58	2	3.98	65	1	2	0	0	99	1	0
playerVirtual59	2	3.98	64	1	2	0	0	99	1	0
playerVirtual60	3	1.99	63	1	2	0	0	99	1	0
playerVirtual61	3	1.99	62	1	1	0	0	99	1	0
playerVirtual62	3	0	61	1	1	0	0	99	1	0
playerVirtual63	3	1.99	60	1	1	0	0	99	1	0
playerVirtual64	3	0	59	1	1	0	0	99	1	0
playerVirtual65	3	1.99	58	1	1	0	0	99	1	0
playerVirtual66	3	1.99	57	0	1	0	0	99	1	0
playerVirtual67	3	1.33	56	0	1	0	0	99	1	0
playerVirtual68	3	1.33	55	0	1	0	0	99	1	0
playerVirtual69	3	0	54	0	1	0	0	99	1	0
playerVirtual70	3	1.99	53	0	1	0	0	99	1	0
playerVirtual71	3	1.99	52	0	1	0	0	99	1	0
playerVirtual72	3	1.99	51	0	1	0	0	99	1	0
playerVirtual73	3	1.99	50	0	1	0	0	99	1	0
playerVirtual74	3	1.99	49	0	1	0	0	99	1	0
playerVirtual75	3	1.99	48	0	1	0	0	99	1	0
playerVirtual76	3	1.99	47	0	1	0	0	99	1	0
playerVirtual77	3	1.99	46	0	1	0	0	99	1	0
playerVirtual78	3	1.99	45	0	1	0	0	99	1	0
playerVirtual79	3	0	44	0	0	0	0	99	1	0
playerVirtual80	3	0	43	0	0	0	0	99	1	0
playerVirtual81	3	0	42	0	0	0	0	99	1	0
playerVirtual82	3	0	41	0	0	0	0	99	1	0
playerVirtual83	3	0	40	0	0	0	0	99	1	0
playerVirtual84	3	0	39	0	0	0	0	99	1	0
playerVirtual85	3	0	38	0	0	0	0	99	1	0
playerVirtual86	3	0	37	0	0	0	0	99	1	0
playerVirtual87	3	0	37	0	0	0	0	99	1	0
playerVirtual88	3	0	35	0	0	0	0	99	1	0
playerVirtual89	3	0	35	0	0	0	0	99	1	0
playerVirtual90	3	0	33	0	0	0	0	99	1	0
playerVirtual91	3	0	32	0	0	0	0	99	1	0
playerVirtual92	3	0	32	0	0	0	0	99	1	0
playerVirtual93	3	0	31	0	0	0	0	99	1	0
playerVirtual94	3	0	30	0	0	0	0	99	1	0
playerVirtual95	3	0	29	0	0	0	0	99	1	0
playerVirtual96	3	0	27	0	0	0	0	99	1	0
playerVirtual97	3	0	27	0	0	0	0	99	1	0
playerVirtual98	3	0	26	0	0	0	0	99	1	0
playerVirtual99	3	0	25	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	17.26	59	1	15	7	0	9	1	0
playerVirtual2	1	9.29	59	1	10	2	0	4	1	0
playerVirtual3	1	15.94	59	1	12	3	0	6	1	0
playerVirtual4	1	13.28	63	1	14	4	0	6	1	0
playerVirtual5	1	17.26	59	1	13	5	0	6	1	0
playerVirtual6	1	7.3	73	1	5	2	0	2	1	0
playerVirtual7	3	1.99	114	1	2	2	0	2	1	0
playerVirtual9	1	12.61	58	1	8	5	0	5	1	0
playerVirtual0	1	7.3	77	1	7	2	0	4	1	0
playerVirtual10	1	14.61	61	1	17	0	0	99	1	0
playerVirtual11	1	7.97	58	1	14	0	0	99	1	0
playerVirtual12	1	15.27	59	1	14	0	0	99	1	0
playerVirtual13	1	11.29	62	1	12	0	0	99	1	0
playerVirtual14	1	13.94	58	1	10	0	0	99	1	0
playerVirtual15	1	8.64	60	1	10	0	0	99	1	0
playerVirtual16	1	11.95	58	1	8	0	0	99	1	0
playerVirtual17	1	11.95	58	1	8	0	0	99	1	0
playerVirtual18	1	7.3	59	1	7	0	0	99	1	0
playerVirtual19	1	9.29	55	1	7	0	0	99	1	0
playerVirtual20	1	7.97	61	1	7	0	0	99	1	0
playerVirtual21	1	10.62	57	1	6	0	0	99	1	0
playerVirtual22	1	8.63	58	1	6	0	0	99	1	0
playerVirtual23	1	9.29	57	1	6	0	0	99	1	0
playerVirtual24	1	7.96	61	1	6	0	0	99	1	0
playerVirtual25	1	9.29	55	1	6	0	0	99	1	0
playerVirtual26	1	9.29	59	1	6	0	0	99	1	0
playerVirtual27	1	7.96	59	1	5	0	0	99	1	0
playerVirtual28	1	9.29	55	1	5	0	0	99	1	0
playerVirtual29	2	4.65	96	1	5	0	0	99	1	0
playerVirtual30	2	4.65	94	1	5	0	0	99	1	0
playerVirtual31	1	7.3	58	1	5	0	0	99	1	0
playerVirtual32	1	6.64	53	1	4	0	0	99	1	0
playerVirtual33	1	7.3	56	1	4	0	0	99	1	0
playerVirtual34	1	6.64	53	1	4	0	0	99	1	0
playerVirtual35	2	4.65	89	1	4	0	0	99	1	0
playerVirtual36	1	7.96	54	1	4	0	0	99	1	0
playerVirtual37	1	7.3	53	1	4	0	0	99	1	0
playerVirtual38	1	5.97	60	1	4	0	0	99	1	0
playerVirtual39	1	7.3	52	1	4	0	0	99	1	0
playerVirtual40	2	4.65	84	1	3	0	0	99	1	0
playerVirtual41	2	3.98	83	1	4	0	0	99	1	0
playerVirtual42	2	3.98	82	1	3	0	0	99	1	0
playerVirtual43	3	1.33	81	1	3	0	0	99	1	0
playerVirtual44	2	4.65	80	1	3	0	0	99	1	0
playerVirtual45	1	5.97	51	1	3	0	0	99	1	0
playerVirtual46	1	5.31	50	1	3	0	0	99	1	0
playerVirtual47	1	5.97	50	1	3	0	0	99	1	0
